id,Name,Artists,,started,Address,Notes,Commisioned,District,transform,images,location
m0467,,BROZILLA,BROZILLA,8/30/2016,"2473 Denton Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0467,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0467.jpg,
m0468,,unknown,unknown,3/18/2016,"2474 Denton Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0468,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0468.jpg,
m0469,,unknown,unknown,10/18/2015,"2472 Denton Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0469,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0469.jpg,
m0470,,REVOK,REVOK,9/18/2016,"8305 Joseph Campau Ave., Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0470,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0470.jpg,
m0471,,ALEX SENNA,ALEX SENNA,11/2/2017,"Dequindre Cut, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0471,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0471.jpg,"-83.032863, 42.342650"
m0472,,DANNY SOBOR,DANNY SOBOR,8/30/2017,"5141 Rosa Parks Blvd, Detroit, MI 48208",The Forge Artist Residency,,1,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0472,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0472.jpg,
m0473,,unknown,unknown,5/22/2016,"19320 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0473,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0473.jpg,
m0474,,unknown,unknown,5/22/2016,"19321 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0474,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0474.jpg,
m0475,,unknown,unknown,5/22/2016,"19322 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0475,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0475.jpg,
m0476,,unknown,unknown,5/22/2016,"19323 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0476,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0476.jpg,
m0477,,unknown,unknown,5/22/2016,"19324 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0477,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0477.jpg,
m0478,,unknown,unknown,5/22/2016,"19325 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0478,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0478.jpg,
m0479,,unknown,unknown,5/22/2016,"19326 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0479,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0479.jpg,
m0480,,unknown,unknown,5/22/2016,"19327 Van Dyke, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0480,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0480.jpg,
m0481,,ASKEW,ASKEW,5/22/2012,"8590 Joseph Campau Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0481,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0481.jpg,
m0482,,unknown,unknown,1/22/2013,"3201 Dan St, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0482,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0482.jpg,
m0483,,unknown,unknown,5/22/1982,"10037 Joseph Campau, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0483,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0483.jpg,
m0484,,DOLAN STERNS,DOLAN STERNS,5/22/2016,"10229 Joseph Campau St. Hamtramck, MI",,Dunwell Printing Company,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0484,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0484.jpg,
m0485,,"CHELSEA SKINNER,ADWITY BORNA","CHELSEA SKINNER,ADWITY BORNA",1/22/2013,"2777 Botsford Street, Hamtramck, MI",,International Hope Center,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0485,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0485.jpg,
m0486,,unknown,unknown,5/22/2017,"2800 East Davison Street, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0486,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0486.jpg,
m0487,,unknown,unknown,1/22/2013,"8315 East Seven Mile, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0487,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0487.jpg,
m0488,,unknown,unknown,1/22/2013,"8316 East Seven Mile, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0488,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0488.jpg,
m0489,,unknown,unknown,1/22/2013,"8500 2nd Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0489,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0489.jpg,
m0490,,unknown,unknown,1/22/2013,"120 W Congress St, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0490,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0490.jpg,
m0491,,SUMMER IN THE CITY,SUMMER IN THE CITY,11/22/2017,"4424 Vernor Hwy, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0491,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0491.jpg,
m0492,,SUMMER IN THE CITY,SUMMER IN THE CITY,1/22/2013,"4415 West Vernor, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0492,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0492.jpg,
m0493,,SUMMER IN THE CITY,SUMMER IN THE CITY,1/22/2013,"1601 Clark Ave, Detroit, M",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0493,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0493.jpg,
m0494,,SHADES,SHADES,11/22/2017,"1444 Brooklyn St Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0494,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0494.jpg,
m0495,,NICOLE MACDONALD,NICOLE MACDONALD,1/22/2013,"5729 Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0495,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0495.jpg,
m0496,,unknown,unknown,1/22/2013,"672 W Grand Blvd, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0496,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0496.jpg,
m0512,,NICOLE MACDONALD,NICOLE MACDONALD,9/1/2016,"3343 Gratiot Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0512,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0512.jpg,
m0513,,NICOLE MACDONALD,NICOLE MACDONALD,9/1/2016,"3345 Gratiot Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0513,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0513.jpg,
m0528,,FREDDY DIAZ,FREDDY DIAZ,3/22/2018,"9429 West Fort Street, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0528,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0528.jpg,
m0529,,unknown,unknown,3/22/2018,"1922 Ferdinand Street, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0529,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0529.jpg,
m0530,,SUMMER IN THE CITY,SUMMER IN THE CITY,1/22/2013,"8801 Dix Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0530,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0530.jpg,
m0531,,SUMMER IN THE CITY,SUMMER IN THE CITY,1/22/2013,"8800 Dix Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0531,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0531.jpg,
m0532,,unknown,unknown,1/22/2013,"8003 Olivet Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0532,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0532.jpg,
m0533,,unknown,unknown,1/22/2013,"7743 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0533,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0533.jpg,
m0534,,unknown,unknown,5/22/2012,"7742 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0534,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0534.jpg,
m0535,,unknown,unknown,5/22/2012,"7736 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0535,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0535.jpg,
m0536,,unknown,unknown,5/22/2012,"7737 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0536,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0536.jpg,
m0537,,unknown,unknown,5/22/2012,"7738 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0537,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0537.jpg,
m0538,,unknown,unknown,5/22/2012,"7739 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0538,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0538.jpg,
m0539,,unknown,unknown,5/22/2012,"7740 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0539,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0539.jpg,
m0540,,unknown,unknown,5/22/2012,"7741 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0540,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0540.jpg,
m0541,,unknown,unknown,5/22/2012,"7735 Lane St, Detroit, MI 48209",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0541,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0541.jpg,
m0542,,unknown,unknown,5/22/2012,"1531 Mullane Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0542,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0542.jpg,
m0543,,unknown,unknown,5/22/2012,"1532 Mullane Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0543,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0543.jpg,
m0544,,unknown,unknown,5/22/2012,"1533 Mullane Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0544,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0544.jpg,
m0545,,unknown,unknown,5/22/2012,"1534 Mullane Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0545,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0545.jpg,
m0546,,unknown,unknown,5/22/2012,"1535 Mullane Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0546,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0546.jpg,
m0548,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226","""The Z is A 10-story parking garage in Detroit's central business district that blends 1,300 parking spots with the work of 27 mural artists from across the globe. Named because the structure zigzags the corners of Broadway/East Grand River, and Library/Gratiot, the garage is a collaboration between Bedrock Detroit and Library Street Collective that opened in 2013. The 500,000-square-foot project includes 34,000 square feet of retail and restaurant space.

The 130-foot-wide murals inside the garage have turned the Z - along with the adjacent BELT Alley - into a Detroit destination. The artwork is diverse and many pieces feature nods to the history of Detroit's industry and culture, which includes the concept of The Z itself - what city better fits an art gallery that you can drive into?""

- Library Street Collective",Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0548,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0548.jpg,
m0549,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0549,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0549.jpg,
m0550,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0550,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0550.jpg,
m0551,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0551,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0551.jpg,
m0552,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0552,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0552.jpg,
m0553,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0553,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0553.jpg,
m0554,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0554,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0554.jpg,
m0555,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0555,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0555.jpg,
m0556,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0556,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0556.jpg,
m0557,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0557,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0557.jpg,
m0558,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0558,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0558.jpg,
m0559,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0559,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0559.jpg,
m0560,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0560,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0560.jpg,
m0561,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0561,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0561.jpg,
m0562,,"ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.","ADRIAN FALKNER,TRISTAN EATON,HENSE,HOW,NOSM,CYRCLE,MR. JAGO,AUGUSTINE KOFIE,MAYA HAYUK,PUSH,DABS MYLA,SAM FRIEDMAN,MATT W. MOORE,SANER,INTERESNI KAZKI,LOGAN HICKS,LUCY MCLAUCHLAN,REMI ROUGH,VICTOR REYES,GAIA,WAIS,B.",10/11/2013,"1234 Library St, Detroit, MI 48226",,Bedrock & Library Street Collective,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0562,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0562.jpg,
